drug	gene	zvalue	pvalue
lomatin	LGALS8	5.527893002999999	3.24e-08
lomatin	GPER1	6.139970258	8.25e-10
BRD-K92048968	GNPDA1	5.172443294	2.3100000000000002e-07
BRD-K75999307	FBXO11	4.4725511639999995	7.73e-06
BRD-K75999307	FEM1C	4.599167558	4.24e-06
BRD-K74329753	PRKCQ	6.276709976	3.46e-10
BRD-K74329753	NOTCH1	5.5243124439999995	3.31e-08
BRD-K40910787	GNPDA1	4.093299711	4.2499999999999996e-05
BRD-K40910787	KDM7A	4.733295166	2.21e-06
BRD-K15752270	PRKAG2	5.42151273	5.91e-08
BRD-K15752270	KIT	5.83232172	5.47e-09
BRD-K15752270	KLHL21	5.104141796	3.32e-07
BRD-K15752270	GABRA4	4.77147753	1.83e-06
BRD-K12402761	NFKBIB	4.055223627	5.01e-05
BRD-K12402761	NOTCH1	4.608004865	4.07e-06
BRD-K12402761	VAV3	4.492378737	7.04e-06
BRD-K12402761	CXCL9	4.782557918	1.73e-06
DPO-1	GHR	7.633312221000001	2.29e-14
DPO-1	CDK5R1	6.801899757	1.0300000000000001e-11
DPO-1	MMP2	4.550379716	5.35e-06
DPO-1	ZNF451	4.273969043999999	1.92e-05
DPO-1	HACD1	5.340960712	9.25e-08
DPO-1	CTSH	4.879903574	1.06e-06
DPO-1	GBP2	5.58635035	2.32e-08
DPO-1	DRG1	4.646845717	3.37e-06
DPO-1	BTN2A1	5.264736133	1.4e-07
DPO-1	GALK1	4.764941595	1.89e-06
DPO-1	PEX6	5.32315281	1.0199999999999999e-07
DPO-1	ACTC1	4.667076307	3.06e-06
DPO-1	BCL10	4.872263522	1.1e-06
DPO-1	S100A12	5.144446963	2.68e-07
DPO-1	HP	5.034442754	4.79e-07
DPO-1	ANAPC10	5.1122949669999995	3.18e-07
DPO-1	SH3GLB1	4.941637516	7.75e-07
DPO-1	KCTD12	4.718834514	2.37e-06
DPO-1	ZNF282	4.9857644919999995	6.17e-07
DPO-1	AGO2	4.708602397	2.49e-06
DPO-1	ASCC2	4.771970909	1.82e-06
DPO-1	ZNF106	4.701339127	2.58e-06
DPO-1	THEM6	4.611124641	4e-06
DPO-1	LIPG	4.8750853869999995	1.09e-06
DPO-1	ZNF432	4.768187792	1.86e-06
DPO-1	P3H1	4.766105167	1.88e-06
DPO-1	SSH1	4.740351673999999	2.13e-06
DPO-1	ADSS	4.608281667	4.06e-06
DPO-1	TOB2	5.007745379	5.51e-07
DPO-1	TELO2	4.797850055	1.6e-06
DPO-1	CDO1	4.857629228	1.19e-06
DPO-1	DPYD	5.1256527730000006	2.9699999999999997e-07
DPO-1	SPTBN2	5.294069336000001	1.2e-07
DPO-1	CEP290	5.081699457	3.74e-07
DPO-1	ZNF134	4.831535233	1.35e-06
DPO-1	CHI3L1	4.9118649439999995	9.02e-07
DPO-1	COL13A1	4.771143567	1.83e-06
DPO-1	FZR1	5.692432243	1.25e-08
DPO-1	PLXNB1	4.816573805	1.46e-06
DPO-1	ZMYM5	5.555988837	2.76e-08
DPO-1	KLK12	4.9956837819999995	5.86e-07
DPO-1	PCDHB3	4.667228332	3.05e-06
BRD-K34816161	GNPDA1	4.603289753	4.16e-06
BRD-K34816161	ADAM10	4.35624659	1.32e-05
BRD-K19288011	HS2ST1	4.587897394	4.48e-06
BRD-K19288011	SOCS2	4.360301956	1.3000000000000001e-05
BRD-K19288011	RASAL1	4.711798845	2.46e-06
BRD-K75887136	NR3C1	4.696379617	2.65e-06
BRD-A11095214	LYN	4.7120470569999995	2.45e-06
BRD-A11095214	RPP14	4.770004672	1.84e-06
BRD-K41302766	GPM6B	5.374827095	7.67e-08
BRD-K15990364	ADAM10	4.292461423	1.77e-05
BRD-K80789291	ADCK3	4.179025804	2.9299999999999997e-05
BRD-K33305493	RAP1GAP	4.42225272	9.77e-06
BRD-K33305493	GNPDA1	5.807685329	6.33e-09
BRD-K33305493	HMGCS1	4.104719009	4.05e-05
BRD-K33305493	ELOVL6	4.6612904980000005	3.14e-06
BRD-K33305493	ACAT2	4.643348717	3.43e-06
BRD-A31946439	ST6GALNAC2	4.866863836	1.13e-06
BRD-A31946439	HIST1H2BK	4.797756155	1.6e-06
BRD-K53039836	HDAC6	4.214572543	2.5e-05
BRD-K53039836	KIAA0100	5.133392429	2.85e-07
BRD-K53039836	NUP62	5.358193323	8.41e-08
BRD-K53039836	TATDN2	4.910700219	9.079999999999999e-07
BRD-K53039836	PIP4K2B	4.390600633	1.13e-05
BRD-K53039836	GAA	4.441526847	8.93e-06
BRD-K53039836	BLMH	4.348146955	1.3699999999999998e-05
BRD-K53039836	MCUR1	4.237549702	2.26e-05
BRD-K53039836	GRB10	4.544025225	5.52e-06
BRD-K53039836	STAT5A	4.642953357	3.43e-06
BRD-K70165037	NOS3	4.500821744	6.77e-06
BRD-K70165037	CXCL2	4.213160905	2.52e-05
BRD-K70165037	DENND2D	4.263087641	2.02e-05
BRD-K70165037	JADE2	4.53789563	5.68e-06
BRD-K37413063	MAMLD1	5.125484059	2.9699999999999997e-07
BRD-K89860739	GRB10	4.544036467	5.52e-06
JWE-035	FDFT1	4.16216144	3.15e-05
PP-110	ETV1	4.877010138999999	1.08e-06
PP-110	C5	4.476212724	7.6e-06
PP-110	CDK6	4.132203047	3.59e-05
PP-110	B4GAT1	4.639253978999999	3.5e-06
PP-110	SCP2	4.10909132	3.97e-05
PP-110	ITGB5	4.088950533	4.33e-05
PP-110	GAA	5.303677386	1.13e-07
PP-110	CST3	4.678454551000001	2.89e-06
PP-110	GSS	4.9157419860000005	8.84e-07
PP-110	TBC1D5	4.868156965	1.13e-06
PP-110	CPD	4.602873966000001	4.17e-06
PP-110	LANCL1	4.706310289	2.52e-06
PP-110	NAGLU	4.698209277	2.62e-06
PP-110	ATP5G1	4.641533735	3.46e-06
PP-110	DPY19L1	4.58205757	4.6e-06
PP-110	SUCLG2	4.744086191	2.09e-06
PP-110	GLT8D1	4.741568938	2.12e-06
PP-110	TOPORS-AS1	4.585817533	4.52e-06
BRD-K97508452	MCOLN1	4.505631037	6.62e-06
BRD-K97508452	KIF5C	4.213933091	2.51e-05
BRD-K18483660	KIF5C	6.113976545	9.72e-10
arecaidine-but-2-ynyl-ester	CHEK1	4.154281015	3.26e-05
arecaidine-but-2-ynyl-ester	NUDT9	5.109867384	3.2200000000000005e-07
arecaidine-but-2-ynyl-ester	INTS3	4.720991000000001	2.35e-06
arecaidine-but-2-ynyl-ester	MICALL1	4.388253951	1.1400000000000001e-05
arecaidine-but-2-ynyl-ester	ADAM10	5.798772202	6.679999999999999e-09
arecaidine-but-2-ynyl-ester	MSRA	4.180909357	2.8999999999999997e-05
arecaidine-but-2-ynyl-ester	RPP38	4.322856326	1.5399999999999998e-05
arecaidine-but-2-ynyl-ester	MAL	5.0768967289999996	3.84e-07
arecaidine-but-2-ynyl-ester	KLF12	4.879213127	1.07e-06
arecaidine-but-2-ynyl-ester	SRBD1	4.650737561000001	3.31e-06
arecaidine-but-2-ynyl-ester	FCN1	4.611114689	4.01e-06
arecaidine-but-2-ynyl-ester	TRAPPC10	4.9345511	8.03e-07
arecaidine-but-2-ynyl-ester	ZNF532	5.380998264	7.41e-08
BRD-K59465228	ABCC5	4.668358375	3.04e-06
SA-246522	ADAM10	4.149250038	3.34e-05
BRD-K96482472	GAA	4.280172322	1.87e-05
BRD-K96482472	PHGDH	4.43720029	9.11e-06
BRD-K41418105	OXCT1	6.341326327000001	2.2800000000000001e-10
BRD-K41418105	ST6GALNAC2	4.735083082	2.19e-06
BRD-K41418105	DNAJC15	4.05458816	5.02e-05
BRD-K86857638	PRKCH	4.176459071	2.9600000000000005e-05
BRD-K05004643	CXCL2	4.36778155	1.26e-05
BRD-A44862234	NFKB2	5.651165569	1.59e-08
BRD-A44862234	NFKBIA	4.1329248089999995	3.5799999999999996e-05
BRD-A44862234	BIRC2	4.09037412	4.31e-05
BRD-A44862234	PFKL	4.6077630769999995	4.07e-06
BRD-A44862234	RELB	4.67931291	2.88e-06
BRD-K67774729	AARS	4.1785461360000005	2.9299999999999997e-05
BRD-K76779710	PIGB	4.559291278	5.13e-06
BRD-K76779710	ST6GALNAC2	4.972669805	6.6e-07
BRD-K76779710	KCTD5	4.427482328	9.53e-06
BRD-K70086257	GATA3	5.071360921	3.95e-07
BRD-K88334823	HDAC6	4.114021674	3.8900000000000004e-05
BRD-K88334823	SORD	5.258316013	1.45e-07
BRD-K12805559	STAT5B	6.318032559	2.65e-10
BRD-K12805559	SIRT3	7.097495961	1.27e-12
BRD-K12805559	ADO	6.889142546	5.6100000000000005e-12
BRD-K12805559	AGL	4.914654103	8.890000000000001e-07
anandamide	TIAM1	6.169881638	6.83e-10
BRD-K18024030	GNPDA1	4.197016648	2.7000000000000002e-05
BRD-K61065740	PFKL	5.404976928	6.48e-08
BRD-K61065740	CNOT4	4.837704602	1.31e-06
BRD-K61065740	IKBKE	4.248593845	2.15e-05
BRD-K47611269	ADGRE5	4.680349657	2.86e-06
BRD-K23958338	STAT5B	6.562744965	5.28e-11
BRD-K23958338	CERK	4.599596686	4.23e-06
BRD-K23958338	BTBD2	4.982899024	6.26e-07
BRD-K70901996	CALM3	4.618623113	3.86e-06
BRD-K70901996	EAPP	6.506413164	7.7e-11
BRD-K70901996	CEP57	4.8280614239999995	1.38e-06
BRD-K39114105	KCNK12	4.63070122	3.64e-06
BRD-K79758054	RAC2	4.071664362	4.6700000000000003e-05
sildenafil	NFATC4	4.194097578	2.7399999999999995e-05
sildenafil	SYK	4.955557426	7.21e-07
sildenafil	SHC1	4.191886889	2.7699999999999996e-05
sildenafil	GRB7	5.018105081	5.22e-07
sildenafil	SPDEF	4.571175281	4.85e-06
sildenafil	PLP2	4.124469047	3.72e-05
sildenafil	TRIM13	4.869644545	1.12e-06
sildenafil	ZNF395	4.968829713	6.74e-07
sildenafil	CRKL	4.378125464	1.2e-05
sildenafil	DNMT1	4.092097695	4.270000000000001e-05
sildenafil	BCL2	4.97691283	6.459999999999999e-07
sildenafil	PTPRF	4.892289923	9.97e-07
sildenafil	IKBKB	4.533446152	5.8e-06
sildenafil	SHB	4.438431334	9.06e-06
sildenafil	ARID5B	4.168088115	3.07e-05
sildenafil	NARFL	4.813502211	1.48e-06
sildenafil	PPOX	4.090622593	4.3e-05
sildenafil	IPO13	4.175371677	2.97e-05
sildenafil	NVL	4.212720941000001	2.52e-05
sildenafil	CHN1	4.241550005	2.22e-05
sildenafil	ITGA3	4.613549208	3.96e-06
sildenafil	NDUFS2	4.68419159	2.81e-06
sildenafil	RAB13	4.840082889	1.3e-06
sildenafil	RANBP1	4.5792650969999995	4.67e-06
sildenafil	MMP14	4.735395496000001	2.19e-06
sildenafil	TRMT1	4.843583806	1.28e-06
sildenafil	ACOX2	4.9507307339999995	7.39e-07
sildenafil	ADORA2B	5.338075196	9.39e-08
sildenafil	PA2G4	4.622865111	3.78e-06
sildenafil	VEGFA	4.67036582	3.01e-06
sildenafil	SMAD1	5.204141063	1.95e-07
sildenafil	SMARCB1	5.287084098	1.24e-07
sildenafil	IPO9	5.194963179	2.05e-07
sildenafil	THAP7	5.401767978	6.6e-08
sildenafil	NCKIPSD	4.581281275	4.62e-06
sildenafil	RRP1	4.868035938999999	1.13e-06
sildenafil	MLST8	4.747025323	2.06e-06
sildenafil	ZNF580	4.73339489	2.21e-06
sildenafil	FAAP100	4.690138039	2.73e-06
sildenafil	PGAP3	4.934717472	8.03e-07
sildenafil	ZNF74	5.1130332339999995	3.17e-07
sildenafil	MED22	5.498950388	3.82e-08
sildenafil	NEU3	4.829307751	1.37e-06
sildenafil	ADAM11	4.8616057989999995	1.16e-06
sildenafil	MICAL3	5.355650903	8.52e-08
sildenafil	TOP3B	4.599819204	4.23e-06
sildenafil	PPP1R37	4.712157256	2.45e-06
sildenafil	MTSS1L	5.868656006	4.39e-09
sildenafil	PPIL2	5.03725954	4.7200000000000004e-07
sildenafil	RAB11B	5.824754621	5.720000000000001e-09
sildenafil	TRMT2A	5.15338816	2.56e-07
sildenafil	DGCR8	4.938337579	7.88e-07
sildenafil	QRSL1	4.707791465	2.5e-06
sildenafil	ZNF771	4.775247868	1.79e-06
sildenafil	BRD9	4.837752503	1.31e-06
sildenafil	CA8	4.631610346	3.63e-06
sildenafil	SMG9	5.164094607	2.4199999999999997e-07
sildenafil	ATN1	5.141469186	2.73e-07
EMF-sumo1-39	DDIT4	4.191043504	2.78e-05
BRD-K18913711	RB1	4.425702995	9.61e-06
BRD-K44410738	FOXO3	4.801785501	1.57e-06
BRD-K44410738	TMEM2	4.601190013	4.2e-06
BRD-K44410738	WIPF2	4.85285521	1.22e-06
BRD-K44410738	CASC3	4.11444237	3.8799999999999994e-05
BRD-K44410738	CHERP	5.061914948	4.15e-07
BRD-K44410738	TXLNA	4.153028362	3.28e-05
BRD-K44410738	SDHB	4.184085338	2.8600000000000004e-05
BRD-K44410738	SCARB1	4.422292293	9.77e-06
BRD-K44410738	HMGCR	4.317302454	1.58e-05
BRD-K44410738	DNM1	6.559126025	5.41e-11
BRD-K44410738	DDIT4	4.285429926	1.82e-05
BRD-K44410738	SCCPDH	4.348723348	1.3699999999999998e-05
BRD-K44410738	BLCAP	5.13536537	2.82e-07
BRD-K44410738	MAP3K4	4.446490234	8.73e-06
BRD-K44410738	PIP4K2B	4.5526895960000004	5.3e-06
BRD-K44410738	PGRMC1	4.2935966830000005	1.76e-05
BRD-K44410738	ARHGEF2	4.319436178999999	1.56e-05
BRD-K44410738	PYGL	4.256414292	2.08e-05
BRD-K44410738	TSPAN3	4.356025323	1.32e-05
BRD-K44410738	PGM1	4.955014935	7.23e-07
BRD-K44410738	MYO10	4.6672037930000005	3.05e-06
BRD-K44410738	PHGDH	4.425514391	9.62e-06
BRD-K44410738	NET1	4.197689865	2.7000000000000002e-05
BRD-K44410738	PAFAH1B3	4.158917135	3.2e-05
BRD-K44410738	DDX42	4.698144471	2.63e-06
BRD-K44410738	HOMER2	4.069295541000001	4.72e-05
BRD-K44410738	MSRA	4.939993208	7.809999999999999e-07
BRD-K44410738	SH3GL1	4.9812247030000005	6.32e-07
BRD-K44410738	NFYC	4.588588631	4.46e-06
BRD-K44410738	JARID2	4.592424128	4.38e-06
BRD-K44410738	HGD	4.699804063999999	2.6e-06
BRD-K44410738	KAT5	5.229096858999999	1.7e-07
BRD-K44410738	NCOR2	4.744138728999999	2.09e-06
BRD-K44410738	GANAB	5.195256497	2.0399999999999997e-07
BRD-K44410738	CLASP1	4.763283085	1.9e-06
BRD-K44410738	MED24	6.410460133	1.4500000000000002e-10
BRD-K44410738	SDR39U1	5.638592109	1.71e-08
BRD-K44410738	NGDN	4.581027536000001	4.63e-06
BRD-K44410738	YTHDF2	4.8873629030000005	1.02e-06
MD-040	CDK5R1	5.507295707999999	3.64e-08
BRD-K19724398	DUSP6	4.104352652	4.05e-05
BRD-K19724398	CDKN1A	4.744961881	2.09e-06
BRD-K52904470	BCAP29	5.316054079	1.06e-07
BRD-K52904470	SETMAR	5.698212788999999	1.2099999999999999e-08
BRD-K52904470	KIAA0368	5.096415707	3.46e-07
BRD-K52904470	SMURF1	4.792379282	1.65e-06
BRD-K52904470	KLF12	5.433074952	5.54e-08
BRD-K52904470	DIRAS3	5.348487874	8.87e-08
BRD-K52904470	ZNF576	4.6860023239999995	2.79e-06
BRD-K52904470	CSTF1	4.701933086	2.58e-06
BRD-K52904470	CNTRL	4.8553959419999995	1.2e-06
BRD-K52904470	PDE3A	4.613495889	3.96e-06
BRD-K52904470	NAALADL1	5.059385054	4.21e-07
BRD-K52904470	TNFRSF4	4.77451464	1.8e-06
BRD-K52904470	GTF3C5	5.0115992160000005	5.4e-07
BRD-K52904470	IL22RA1	4.76922141	1.85e-06
BRD-K52904470	STAP1	5.273210608	1.34e-07
BRD-K52904470	ABCA11P	4.938794726999999	7.86e-07
BRD-K75965029	FZD7	4.586305921	4.51e-06
BRD-K75965029	HDGFRP3	4.1235886530000005	3.73e-05
BRD-K42057752	GATA3	4.576536819	4.73e-06
BRD-K43122204	FRS2	4.259475071000001	2.05e-05
practolol	RAB11FIP2	4.178629996000001	2.9299999999999997e-05
BRD-K07546004	STAP2	5.023264785	5.079999999999999e-07
BRD-K07546004	SOCS2	4.531155864	5.87e-06
BRD-K07546004	NR1H2	4.320205682	1.56e-05
BRD-K07546004	KLHL21	4.210434341	2.55e-05
BRD-K99433267	MYLK	4.484611106	7.3e-06
BRD-K99433267	MALT1	4.921916083999999	8.57e-07
BRD-K46574442	TGFBR2	4.1039767639999996	4.0600000000000004e-05
BRD-K46574442	CXCL2	5.049333263	4.43e-07
BRD-K46574442	KIAA0100	4.250284496	2.13e-05
BRD-K46574442	TXLNA	4.16968598	3.05e-05
BRD-K46574442	NUP62	5.603256397000001	2.1e-08
BRD-K46574442	B4GAT1	4.365995326	1.27e-05
BRD-K46574442	MTHFD2	4.242566555	2.2100000000000002e-05
BRD-K46574442	GAA	5.906339288	3.5e-09
BRD-K46574442	TSPAN3	4.534221525	5.78e-06
BRD-K46574442	PHGDH	4.252148041	2.12e-05
BRD-K46574442	MAST2	4.307157004	1.65e-05
BRD-K93112400	EGF	4.057314377	4.96e-05
BRD-K93112400	ETV1	4.72238562	2.33e-06
BRD-K93112400	STAT5B	4.698064275	2.63e-06
BRD-K93112400	ICAM1	4.523481702	6.08e-06
BRD-K93112400	HS2ST1	4.8354855080000005	1.33e-06
BRD-K93112400	MBTPS1	5.01396443	5.33e-07
BRD-K93112400	ARHGAP1	4.52652854	6e-06
BRD-K93112400	KIT	4.5698649410000005	4.88e-06
BRD-K93112400	RAB27A	4.522283847	6.12e-06
BRD-K93112400	LOXL1	4.692986591	2.69e-06
BRD-K93112400	DENND2D	4.674698652	2.94e-06
BRD-K93112400	CBY1	4.922240412	8.559999999999999e-07
BRD-K08451418	HAS2	5.979207607	2.2399999999999997e-09
BRD-K08451418	KLF12	4.680227765	2.87e-06
BRD-K08451418	CREM	4.62311042	3.78e-06
BRD-K08451418	DIRAS3	4.909786605	9.12e-07
BRD-K08451418	LTF	4.598715842	4.25e-06
BRD-K08451418	CHKB	4.607615954	4.07e-06
BRD-K08451418	NRG1	4.886504585	1.03e-06
BRD-K08451418	MLANA	4.654050792	3.25e-06
BRD-K08451418	TRPM1	5.093277768	3.5200000000000003e-07
BRD-K08451418	TAC1	4.8223538889999995	1.42e-06
BRD-K08451418	NTF3	5.158666181	2.4899999999999997e-07
BRD-K08451418	HAS1	4.650471781999999	3.31e-06
BRD-K08451418	KCNC4	5.936994296	2.9e-09
BRD-K08451418	MBD1	4.847277652	1.25e-06
BRD-K08451418	CRY2	4.686668617	2.78e-06
BRD-K08451418	ADCY2	4.630698967	3.64e-06
BRD-K08451418	PRDM1	5.386955969	7.17e-08
BRD-K08451418	ELSPBP1	5.11059953	3.2100000000000003e-07
BRD-K70836798	STAP2	4.364348382	1.28e-05
BRD-K75090653	ADRB2	5.496648451	3.87e-08
BRD-K66536842	KDM5A	4.379179056	1.1900000000000001e-05
BRD-K02987635	EPHB2	4.657044686	3.21e-06
BRD-K80883001	IKBKE	4.571584659	4.84e-06
BRD-K80883001	MOK	4.280637083	1.86e-05
VX-745	ASAH1	4.718194791	2.38e-06
VX-745	NUP93	4.078184606000001	4.54e-05
VX-745	VDAC1	4.3182210539999994	1.57e-05
VX-745	RPL39L	4.075007947	4.6e-05
VX-745	GPN1	4.596846793	4.29e-06
VX-745	ARL6IP1	4.617619228	3.88e-06
VX-745	PCTP	5.588905457	2.29e-08
BRD-K65044501	TIAM1	4.171116719	3.0299999999999998e-05
mometasone	FOXO3	5.830845302	5.51e-09
mometasone	SERPINE1	4.963552426000001	6.92e-07
mometasone	PRKAG2	4.100605025	4.1200000000000005e-05
mometasone	MUC1	4.239326038	2.24e-05
mometasone	NFKBIA	4.181438018	2.8999999999999997e-05
mometasone	PRKCD	4.345779461	1.39e-05
mometasone	TSC22D3	8.068966575	7.09e-16
mometasone	ZFP36	5.218230096	1.8100000000000002e-07
mometasone	GLRX	4.060249999	4.9e-05
mometasone	NOL3	5.737099366	9.63e-09
mometasone	PDLIM1	4.078230305	4.54e-05
mometasone	GADD45B	4.101768911000001	4.1e-05
mometasone	DUSP1	4.602293557	4.18e-06
mometasone	KLF9	5.76835541	8e-09
BRD-A40560522	FAS	4.752520582	2.01e-06
BRD-A40560522	GRAMD4	4.611945897	3.99e-06
BRD-A40560522	CD2	5.130456119	2.89e-07
BRD-A40560522	CD247	4.78309791	1.73e-06
BRD-K30025108	TSC22D3	4.75197591	2.01e-06
BRD-K50330857	BMP4	4.300765406	1.7e-05
BRD-K50330857	CHP1	4.69717838	2.64e-06
BRD-K50330857	GFOD1	4.15528028	3.2500000000000004e-05
levetiracetam	PFKL	7.15744155	8.22e-13
BRD-K52203672	STAP2	4.252197187	2.12e-05
BRD-K62818989	ADGRG1	4.439197282	9.03e-06
BRD-K57552506	LYN	4.061859493	4.8700000000000005e-05
BRD-K15277331	MAPK13	5.051005411	4.39e-07
dihydroxyphenylglycine	ADCK3	5.239596661	1.6100000000000003e-07
TW-37	SERPINE1	6.274380058999999	3.51e-10
TW-37	ERO1A	6.084016514	1.1699999999999999e-09
TW-37	BNIP3L	6.39095548	1.65e-10
TW-37	RALGDS	4.575686212	4.75e-06
TW-37	BHLHE40	7.518211099999999	5.55e-14
TW-37	EPRS	4.210565327	2.55e-05
TW-37	ZNF274	4.5541549660000005	5.26e-06
TW-37	DDIT4	5.029032596	4.93e-07
TW-37	JUN	6.027109551000001	1.6699999999999998e-09
TW-37	TSC22D3	4.131032619	3.6099999999999997e-05
TW-37	NFIL3	6.475547381	9.45e-11
TW-37	P4HA2	5.853380665	4.82e-09
TW-37	PYGL	4.63032693	3.65e-06
TW-37	BNIP3	7.623132162	2.48e-14
TW-37	ALDOC	5.22439961	1.75e-07
TW-37	EGFR	5.912995501	3.3600000000000004e-09
TW-37	SPAG4	4.143339983	3.4200000000000005e-05
TW-37	TNIP1	4.262432797	2.02e-05
TW-37	GRB10	5.1517659160000004	2.58e-07
TW-37	SLC2A1	5.693490101	1.24e-08
TW-37	NDRG1	5.774280977999999	7.73e-09
TW-37	ENO2	4.812728035	1.49e-06
TW-37	RIOK3	4.839727656	1.3e-06
TW-37	SLC16A1	5.031198819	4.870000000000001e-07
TW-37	MXI1	4.6508238330000005	3.31e-06
TW-37	MPI	6.231775572999999	4.61e-10
TW-37	HK2	5.647611387	1.63e-08
TW-37	TTC37	4.618795454	3.86e-06
TW-37	COG5	5.355274825	8.54e-08
TW-37	RLF	5.828595609	5.589999999999999e-09
TW-37	AK4	5.992780295	2.0600000000000003e-09
TW-37	ITGB4	4.601473338	4.2e-06
TW-37	TRAF1	5.430039365	5.63e-08
TW-37	PDK1	6.88454547	5.8e-12
TW-37	P4HA1	5.288945995	1.23e-07
TW-37	NUPR1	5.709974142	1.1299999999999999e-08
TW-37	VLDLR	6.261944278	3.8e-10
TW-37	CSF2	5.60258167	2.11e-08
TW-37	VEGFA	5.950242222000001	2.6800000000000003e-09
TW-37	SMURF1	4.6312400789999995	3.63e-06
TW-37	SLC16A3	5.234338985	1.66e-07
TW-37	ANKZF1	5.0771623130000005	3.83e-07
TW-37	HILPDA	6.036650382	1.57e-09
TW-37	LARP6	5.638074337000001	1.72e-08
TW-37	PPP1R13L	6.3547299939999995	2.0899999999999998e-10
TW-37	YEATS2	5.5469092479999995	2.9100000000000002e-08
TW-37	KDM7A	4.947992103	7.5e-07
TW-37	SLC6A8	5.357123883	8.46e-08
TW-37	PFKFB4	5.28805281	1.24e-07
TW-37	IL1A	5.987272674	2.13e-09
TW-37	NDUFA4L2	4.846185745	1.26e-06
BRD-K14502067	MCOLN1	4.350030771	1.36e-05
BRD-K14502067	MAL	4.7190552960000005	2.37e-06
BRD-K39143839	MYLK	4.199705345	2.6700000000000002e-05
BRD-K39143839	ST6GALNAC2	4.240343536	2.23e-05
BRD-K96704648	GPATCH8	4.619171306	3.85e-06
BRD-K44791058	TSC22D3	4.926559642	8.37e-07
BRD-K44791058	MAL	5.196656351000001	2.03e-07
BRD-K43209476	CXCL2	4.10622218	4.02e-05
BRD-K43209476	NUP62	5.080442862	3.7700000000000005e-07
BRD-K43209476	B4GAT1	4.316743042	1.58e-05
BRD-K43209476	MAN2B1	4.14093462	3.46e-05
BRD-K43209476	BECN1	4.209323011	2.56e-05
BRD-K43209476	GAA	5.4820342360000005	4.2e-08
BRD-K43209476	MCUR1	4.285649789	1.82e-05
THZ-2-98-01	HDGFRP3	4.202933685	2.6300000000000002e-05
leflunomide	SIRT3	4.757735116	1.96e-06
leflunomide	FBXL12	4.342797611	1.4099999999999999e-05
leflunomide	RNF125	4.786873666	1.69e-06
BRD-K61907493	PAK1	4.156215413	3.24e-05
SA-427543	CDK5R1	5.808548448	6.3e-09
BRD-K40829514	FZD7	4.755685298	1.98e-06
BRD-K40829514	VAV3	4.942563301	7.709999999999999e-07
BRD-K77007746	CNOT4	4.534334578999999	5.78e-06
BRD-K05677905	MELK	4.242102097	2.2100000000000002e-05
GR-235	TGFBR2	5.109274103	3.2299999999999997e-07
BRD-K54711075	TATDN2	4.129948398	3.63e-05
BRD-K35158088	TF	4.6462286619999995	3.38e-06
rucaparib	CIRBP	5.93821388	2.8800000000000004e-09
rucaparib	NET1	4.682577135	2.83e-06
rucaparib	PGM1	4.459648155	8.21e-06
rucaparib	RALB	4.884145988	1.04e-06
rucaparib	NUP62	4.359459038	1.3000000000000001e-05
rucaparib	SERPINE1	4.510576623	6.47e-06
rucaparib	DDB2	6.5269128	6.709999999999999e-11
rucaparib	CCNA2	4.330555427	1.49e-05
rucaparib	DUSP4	4.392447664	1.12e-05
rucaparib	FOSL1	4.057512987	4.96e-05
rucaparib	RPL39L	4.7086629019999995	2.49e-06
rucaparib	ZMIZ1	4.590871	4.41e-06
rucaparib	SUZ12	4.164669433	3.12e-05
rucaparib	TXLNA	4.686912958	2.77e-06
rucaparib	CCL2	4.788593225	1.68e-06
rucaparib	PRKAG2	4.059763672	4.91e-05
rucaparib	DLAT	4.697004665	2.64e-06
BRD-K94734308	TBXA2R	4.314360715	1.6e-05
BRD-K30523950	ERBB3	4.4098400280000005	1.0300000000000001e-05
BRD-K43609604	NFE2L2	4.297667843	1.73e-05
BRD-K43609604	USP7	5.668115404	1.44e-08
SA-424763	ADCK3	5.067428205	4.03e-07
BRD-K19402218	ADCK3	4.19860488	2.6899999999999997e-05
BRD-K15697250	MOK	4.433098923999999	9.29e-06
BRD-K23903329	MBTPS1	4.746039653	2.07e-06
BRD-K72042177	NOTCH1	4.215067939	2.5e-05
BRD-K99475920	RRP8	5.2106911060000005	1.8800000000000002e-07
VAMA-37	EGF	5.553532013	2.8e-08
VAMA-37	NFKB2	7.9289499029999995	2.21e-15
VAMA-37	ZNF451	5.163592792	2.4199999999999997e-07
VAMA-37	MYCBP2	4.352051733	1.3500000000000001e-05
VAMA-37	LGALS8	4.5105918439999995	6.46e-06
VAMA-37	PPARG	4.272085224	1.9399999999999997e-05
VAMA-37	SPA17	4.598644778	4.25e-06
VAMA-37	PLPP1	5.360314571	8.310000000000001e-08
VAMA-37	SCARB2	4.595844973999999	4.31e-06
VAMA-37	DENND4B	5.14577839	2.66e-07
VAMA-37	ADAM12	4.967321728	6.790000000000001e-07
VAMA-37	KIF13B	4.857804746	1.19e-06
VAMA-37	RNF8	4.643177338	3.43e-06
VAMA-37	DIO2	4.78798458	1.68e-06
VAMA-37	RAB11FIP3	5.908559839	3.45e-09
VAMA-37	USPL1	4.678184325	2.89e-06
VAMA-37	GLIPR1	4.6494385110000005	3.33e-06
VAMA-37	SGSH	4.99537541	5.870000000000001e-07
VAMA-37	ZNF202	5.103670922	3.33e-07
