drug	gene	zvalue	pvalue
dacomitinib	FABP5	-4.632438335	3.61e-06
dacomitinib	SNRPD1	-4.898197083	9.67e-07
dacomitinib	TBP	-4.792131826	1.65e-06
dacomitinib	PNO1	-4.785227208999999	1.71e-06
dacomitinib	POLR2D	-5.020133178	5.16e-07
dacomitinib	MRPL33	-4.7852266210000005	1.71e-06
dacomitinib	DBF4	-4.873573369	1.1e-06
dacomitinib	FAM216A	-5.823470629	5.760000000000001e-09
dacomitinib	ORC2	-4.608365352	4.06e-06
dacomitinib	POLR3G	-4.81328283	1.48e-06
dacomitinib	SRSF3	-4.7789141189999995	1.76e-06
dacomitinib	RPS3	-4.854215016	1.21e-06
dacomitinib	RAB5A	-4.620433253	3.83e-06
dacomitinib	AGR2	-4.611394399	4e-06
dacomitinib	PSME3	-5.269660097	1.37e-07
dacomitinib	AKAP12	-4.997857152	5.8e-07
dacomitinib	MAK16	-5.09377438	3.51e-07
dacomitinib	NIPA2	-4.66058511	3.15e-06
dacomitinib	FAM98A	-4.792227498	1.65e-06
dacomitinib	SACS	-5.58781138	2.2999999999999998e-08
dacomitinib	PFAS	-5.135361371	2.82e-07
dacomitinib	RPS4X	-4.646053698999999	3.38e-06
dacomitinib	RPSA	-4.73723049	2.17e-06
dacomitinib	MRPL23	-4.64800938	3.35e-06
dacomitinib	GATM	-5.109163905	3.24e-07
dacomitinib	SELT	-5.530645815	3.19e-08
dacomitinib	BTBD1	-5.50294653	3.73e-08
dacomitinib	ARGLU1	-4.800017738	1.59e-06
dacomitinib	UBP1	-5.5815926970000005	2.3799999999999998e-08
dacomitinib	SRPRB	-4.7348398210000004	2.19e-06
dacomitinib	TIMM13	-4.9399956419999995	7.809999999999999e-07
dacomitinib	WDR3	-4.614308208	3.94e-06
dacomitinib	PUS7	-4.867487981	1.13e-06
dacomitinib	SHQ1	-4.9357593269999995	7.979999999999999e-07
dacomitinib	MRPL20	-6.686571167	2.2799999999999998e-11
dacomitinib	OSGEPL1	-5.196193108	2.03e-07
dacomitinib	ARPC5L	-4.798855999	1.6e-06
dacomitinib	SLIRP	-4.716774957	2.4e-06
BRD-K41954709	TES	-4.633047408	3.6e-06
BRD-A88504692	PAPSS2	-4.884501866	1.04e-06
BRD-K20931972	TLE1	-4.08599889	4.39e-05
EMF-BCA1-60	PGAM1	-4.773940067	1.81e-06
tracazolate	ATP6V1D	-6.206874725	5.4e-10
BRD-K54470384	CSRP1	-5.1707524639999995	2.33e-07
BRD-K54470384	C2CD5	-5.150638865	2.6e-07
BRD-K54470384	TNFRSF21	-5.015607173	5.29e-07
BRD-K54470384	CDC20	-4.8327197669999995	1.35e-06
KU-C103420N	PLA2G4A	-4.167839409	3.0799999999999996e-05
BRD-K18032654	PUF60	-4.097031844	4.18e-05
BRD-K98419480	GAPDH	-4.475238376	7.63e-06
BRD-K98419480	LSM5	-4.127103784	3.6700000000000004e-05
SD-6-035-A6	PSMD4	-4.08413684	4.4200000000000004e-05
SD-6-035-A6	S100A4	-5.558517561	2.7200000000000002e-08
SD-6-035-A6	HACD3	-4.663106892	3.11e-06
BRD-K46998548	SCAND1	-4.887338775	1.02e-06
BRD-K07061353	FKBP4	-4.707705138	2.51e-06
BRD-K14340046	RGS2	-4.54065176	5.61e-06
BRD-K60073229	SUPV3L1	-4.629179719	3.67e-06
SD-6-035-A9	NIPSNAP1	-6.865821787000001	6.61e-12
SD-6-035-A9	ATP6V1D	-5.292102015	1.2099999999999998e-07
SD-6-035-A9	ACTN4	-5.770533932999999	7.9e-09
SD-6-035-A9	TUFM	-5.145884313	2.66e-07
SD-6-035-A9	RPS4Y1	-4.6876535619999995	2.76e-06
SD-6-035-A9	UQCR10	-4.6581318330000006	3.19e-06
kenpaullone	BNIP3L	-5.19002993	2.1e-07
kenpaullone	TMEM50A	-4.848477573	1.24e-06
kenpaullone	HMGCS1	-4.110869187	3.9399999999999995e-05
kenpaullone	C2CD5	-4.655248253	3.24e-06
kenpaullone	RPS4Y1	-4.735616691000001	2.18e-06
BRD-K74728819	RPS6	-4.298482469	1.7199999999999998e-05
BRD-K72081524	RNH1	-4.27564148	1.91e-05
BRD-K77908171	CTSD	-4.217202451	2.47e-05
BRD-K77705921	CANT1	-5.279550592	1.3e-07
BRD-K77705921	DNM1L	-5.601257554	2.13e-08
VU-0415113-1	KIF20A	-4.312685661000001	1.6100000000000002e-05
BRD-K38373457	TIMELESS	-4.727824999	2.27e-06
BRD-K73388776	TRAPPC3	-5.52921527	3.2200000000000004e-08
BRD-K97306770	CDC25B	-4.3227070130000005	1.5399999999999998e-05
BRD-A98777808	GAPDH	-4.7082081460000005	2.5e-06
BRD-K96555842	NENF	-4.439517673	9.02e-06
BRD-K96555842	DNAJA3	-5.561552485	2.67e-08
BRD-K20597651	MPZL1	-4.476956134	7.57e-06
BRD-K20597651	AARS	-4.16124368	3.17e-05
BRD-K20597651	VIM	-5.206509683999999	1.92e-07
BRD-K88278225	FOXO3	-4.108690759	3.98e-05
BRD-K88278225	TBP	-4.722268596	2.33e-06
BRD-K88278225	PSMD4	-6.683747363999999	2.33e-11
BRD-K88278225	RPS6	-4.288970497	1.8e-05
BRD-K88278225	SQSTM1	-4.277601277	1.89e-05
BRD-K88278225	PSMD9	-4.140226677	3.47e-05
BRD-K88278225	SPTAN1	-4.247486263	2.1600000000000003e-05
BRD-K88278225	BNIP3L	-5.26324922	1.42e-07
BRD-K88278225	HSPA1A	-4.063416813	4.84e-05
BRD-K88278225	IGF1R	-4.360550575	1.3000000000000001e-05
BRD-K88278225	COG4	-5.33276856	9.67e-08
BRD-K88278225	SNX6	-6.519372287	7.06e-11
BRD-K88278225	NENF	-5.363694223	8.150000000000001e-08
BRD-K88278225	RPN1	-4.224759827	2.3899999999999998e-05
BRD-K88278225	EBP	-5.316453279	1.06e-07
BRD-K88278225	STAMBP	-4.626796119	3.71e-06
BRD-K88278225	HN1L	-4.377226679	1.2e-05
BRD-K88278225	HDAC6	-4.375838376	1.21e-05
BRD-K88278225	KIAA0100	-5.22165661	1.7699999999999998e-07
BRD-K88278225	ETFB	-4.335020935	1.4599999999999999e-05
BRD-K88278225	TXLNA	-5.5862632229999996	2.32e-08
BRD-K88278225	SDHB	-4.69751782	2.63e-06
BRD-K88278225	PNP	-4.398731922	1.09e-05
BRD-K88278225	LIG1	-5.414527699	6.15e-08
BRD-K88278225	GNB5	-5.0472886830000006	4.48e-07
BRD-K88278225	SLC35B1	-4.810211431	1.51e-06
BRD-K88278225	CBR1	-4.794000826	1.63e-06
BRD-K88278225	UBE2A	-4.494949144	6.96e-06
BRD-K88278225	ABCF3	-4.207610171000001	2.58e-05
BRD-K88278225	YKT6	-5.184744088	2.16e-07
BRD-K88278225	RAD9A	-4.128050285	3.66e-05
BRD-K88278225	RAE1	-4.317480243	1.58e-05
BRD-K88278225	NIPSNAP1	-4.802417015	1.57e-06
BRD-K88278225	TSTA3	-5.735724887000001	9.709999999999999e-09
BRD-K88278225	PRAF2	-5.726198722	1.03e-08
BRD-K88278225	PGRMC1	-4.637608417	3.52e-06
BRD-K88278225	MYCBP	-4.10009267	4.13e-05
BRD-K88278225	CIRBP	-4.931695692	8.15e-07
BRD-K88278225	NOLC1	-4.952531487	7.33e-07
BRD-K88278225	SKIV2L	-4.821356304	1.43e-06
BRD-K88278225	TMCO1	-4.327716256	1.51e-05
BRD-K88278225	DDB2	-4.468145293	7.89e-06
BRD-K88278225	RNMT	-4.25259094	2.11e-05
BRD-K88278225	CALU	-5.118113814	3.09e-07
BRD-K88278225	ATP1B1	-4.068761234	4.73e-05
BRD-K88278225	ACLY	-4.755485915	1.98e-06
BRD-K88278225	PXMP2	-4.9773641689999994	6.45e-07
BRD-K88278225	SCAND1	-7.587077882999999	3.27e-14
BRD-K88278225	HMGCS1	-4.673742728	2.96e-06
BRD-K88278225	PNKP	-4.406030837	1.05e-05
BRD-K88278225	WDR61	-4.705307748	2.53e-06
BRD-K88278225	CNDP2	-4.2244757239999995	2.3899999999999998e-05
BRD-K88278225	CGRRF1	-4.171200576	3.0299999999999998e-05
BRD-K88278225	MCUR1	-4.928286837	8.3e-07
BRD-K88278225	MRPS16	-4.757862715	1.96e-06
BRD-K88278225	RPS6KA1	-4.116038916	3.85e-05
BRD-K88278225	EXOSC4	-4.263647869	2.01e-05
BRD-K88278225	LAGE3	-4.1105618360000005	3.9500000000000005e-05
BRD-K88278225	CCDC92	-4.293967314	1.76e-05
BRD-K88278225	ARID4B	-4.092371771	4.270000000000001e-05
BRD-K88278225	TSPAN4	-4.4326186839999995	9.31e-06
BRD-K88278225	SNX11	-4.522648594	6.11e-06
BRD-K88278225	CD320	-4.2371565019999995	2.26e-05
BRD-K88278225	TRIP10	-5.461138204	4.7300000000000007e-08
BRD-K88278225	AREL1	-4.950619693999999	7.4e-07
BRD-K88278225	PEPD	-5.0983568319999995	3.43e-07
BRD-K88278225	KHDRBS1	-5.77881138	7.52e-09
BRD-K88278225	RTCB	-4.9718352139999995	6.629999999999999e-07
BRD-K88278225	ZPR1	-5.451911612000001	4.98e-08
BRD-K88278225	SNRNP200	-5.862424812	4.56e-09
BRD-K88278225	ANAPC5	-5.151288262	2.59e-07
BRD-K88278225	ACTN4	-5.373801529	7.71e-08
BRD-K88278225	PFN1	-4.877199115	1.08e-06
BRD-K88278225	PHB	-5.417945592000001	6.03e-08
BRD-K88278225	CD81	-6.167499332	6.940000000000001e-10
BRD-K88278225	DYNLL1	-4.9078330789999995	9.21e-07
BRD-K88278225	BZW1	-4.8294293239999995	1.37e-06
BRD-K88278225	PSMB7	-5.2373370569999995	1.6300000000000002e-07
BRD-K88278225	CCT7	-6.291250756	3.15e-10
BRD-K88278225	PSMD8	-5.022047944	5.110000000000001e-07
BRD-K88278225	IST1	-5.552034482000001	2.8199999999999998e-08
BRD-K88278225	CCT4	-5.15950827	2.48e-07
BRD-K88278225	PDHA1	-4.619870715	3.84e-06
BRD-K88278225	SNX17	-5.371195591	7.82e-08
BRD-K88278225	PFKP	-4.65155763	3.29e-06
BRD-K88278225	TUFM	-6.65314407	2.87e-11
BRD-K88278225	MGAT1	-4.8335847780000005	1.34e-06
BRD-K88278225	PUM1	-5.326526248	1e-07
BRD-K88278225	PITPNA	-5.098495271	3.42e-07
BRD-K88278225	ERP29	-5.144799646	2.68e-07
BRD-K88278225	RALY	-5.371833872000001	7.79e-08
BRD-K88278225	PLEC	-4.769186208	1.85e-06
BRD-K88278225	COPS6	-4.885231262	1.03e-06
BRD-K88278225	VIM	-4.877178586	1.08e-06
BRD-K88278225	ARF5	-5.366022105	8.050000000000001e-08
BRD-K88278225	SNW1	-5.762603007999999	8.28e-09
BRD-K88278225	SFPQ	-4.620608983	3.83e-06
BRD-K88278225	CLPTM1	-5.018677558	5.2e-07
BRD-K88278225	SRRT	-5.273956205	1.34e-07
BRD-K88278225	IMPDH2	-4.7746917810000005	1.8e-06
BRD-K88278225	PLIN3	-4.684190437	2.81e-06
BRD-K88278225	PPP1R2	-4.950172576	7.41e-07
BRD-K88278225	BLVRB	-5.813907753	6.1e-09
BRD-K88278225	BRD8	-5.411237519	6.259999999999999e-08
BRD-K88278225	G6PD	-5.814605291	6.08e-09
BRD-K88278225	SREBF1	-4.679904405	2.87e-06
BRD-K88278225	PPP2R2A	-4.714406461	2.42e-06
BRD-K88278225	TIAL1	-4.991967400000001	5.979999999999999e-07
BRD-K88278225	MAP2K2	-6.233451091	4.5600000000000003e-10
BRD-K88278225	DDX46	-4.78502463	1.71e-06
BRD-K88278225	GMFB	-4.689389643999999	2.74e-06
BRD-K88278225	C14orf1	-4.999784742	5.74e-07
BRD-K88278225	TOB1	-4.606737184	4.09e-06
BRD-K88278225	NELFB	-4.800646181	1.58e-06
BRD-K88278225	SFSWAP	-5.668663078	1.44e-08
BRD-K88278225	UBE2S	-5.54806638	2.89e-08
BRD-K88278225	AAGAB	-4.59816184	4.26e-06
BRD-K88278225	UNC13B	-4.5836607	4.57e-06
BRD-K88278225	RABAC1	-5.332069543999999	9.71e-08
BRD-K88278225	MTMR2	-4.679720721	2.87e-06
BRD-K88278225	FKBP2	-4.906257093	9.279999999999999e-07
BRD-K88278225	EIF3B	-5.078538747	3.8e-07
BRD-K88278225	CAMLG	-5.239273875	1.6100000000000003e-07
BRD-K88278225	FSTL3	-5.2688013289999995	1.37e-07
BRD-K88278225	PROCR	-4.991313486	6e-07
BRD-K88278225	COX5A	-4.832816572	1.35e-06
BRD-K88278225	TMED1	-4.723192885	2.32e-06
BRD-K88278225	PNPLA6	-4.78215747	1.73e-06
BRD-K88278225	UTP18	-4.818902945	1.44e-06
BRD-K88278225	HCCS	-4.756326402	1.97e-06
BRD-K88278225	GPKOW	-5.419595569	5.97e-08
BRD-K88278225	SNAPC2	-5.250160884	1.5199999999999998e-07
BRD-K88278225	ZNF593	-4.676451709	2.92e-06
BRD-K88278225	FARS2	-5.099101425	3.41e-07
BRD-K88278225	MRPS12	-5.885219872	3.98e-09
BRD-K88278225	NUP58	-4.610189532	4.02e-06
BRD-K88278225	DOLK	-5.639346592000001	1.71e-08
BRD-K88278225	ENDOG	-5.1550553830000005	2.5399999999999997e-07
BRD-K88278225	GMDS	-4.8560631260000005	1.2e-06
BRD-K88278225	ITGB4	-4.871182859	1.11e-06
BRD-K88278225	PITRM1	-4.601457084	4.2e-06
BRD-K88278225	PEBP1	-4.66511348	3.08e-06
BRD-K88278225	SAC3D1	-5.033166645	4.82e-07
BRD-K88278225	RBM42	-4.912614839	8.990000000000001e-07
BRD-K88278225	OGG1	-4.93330888	8.079999999999999e-07
BRD-K88278225	CCDC22	-5.1538956339999995	2.55e-07
BRD-K88278225	CCBL1	-5.096495967	3.46e-07
BRD-K88278225	PEX10	-5.119959113999999	3.06e-07
BRD-K88278225	NDUFB1	-5.121059627	3.0399999999999997e-07
BRD-K88278225	SLK	-4.619961953	3.84e-06
BRD-K88278225	CPNE1	-5.848143546	4.970000000000001e-09
BRD-K88278225	ALG3	-5.959848826	2.52e-09
BRD-K88278225	WBSCR22	-5.576278616000001	2.46e-08
BRD-K88278225	MAP2K3	-4.658013012	3.19e-06
BRD-K88278225	RNF10	-4.8878663819999995	1.02e-06
BRD-K88278225	URM1	-5.1813232860000005	2.2e-07
BRD-K88278225	TECR	-5.537432135	3.07e-08
BRD-K88278225	VCP	-4.575107785	4.76e-06
BRD-K88278225	PRDX1	-4.836417971	1.32e-06
BRD-K88278225	TKT	-6.182083217000001	6.33e-10
BRD-K88278225	NRDC	-6.049960621	1.45e-09
BRD-K88278225	TOP1	-4.618460389	3.87e-06
BRD-K88278225	ATP5G1	-5.300916142	1.15e-07
BRD-K88278225	NCOA6	-5.198589274	2.01e-07
BRD-K88278225	EDF1	-5.095141592	3.48e-07
BRD-K88278225	COMMD4	-5.684923336000001	1.31e-08
BRD-K88278225	DCTN5	-4.7709528610000005	1.83e-06
BRD-K88278225	KIF1C	-4.584797264	4.54e-06
BRD-K88278225	POLR2H	-4.942353225	7.72e-07
BRD-K88278225	DPM2	-4.698280047	2.62e-06
BRD-K88278225	SLC12A4	-4.804741398	1.55e-06
BRD-K88278225	HTATIP2	-5.1902734960000005	2.1e-07
BRD-K88278225	EMD	-5.643046551	1.67e-08
BRD-K88278225	POP7	-4.785190707	1.71e-06
BRD-K88278225	PIGH	-4.8770047110000005	1.08e-06
BRD-K88278225	SP110	-5.408427564	6.36e-08
BRD-K88278225	IKBKG	-4.810547292	1.51e-06
BRD-K88278225	SMOX	-4.815475753	1.47e-06
BRD-K88278225	NUDC	-5.469675869	4.51e-08
BRD-K88278225	FBXO9	-4.697114771	2.64e-06
BRD-K88278225	EIF4A1	-5.501815197000001	3.76e-08
BRD-K88278225	UBR4	-5.765472117000001	8.14e-09
BRD-K88278225	PTOV1	-4.898256063	9.67e-07
BRD-K88278225	PMPCA	-4.754864383999999	1.99e-06
BRD-K88278225	TRIM27	-4.578665047	4.68e-06
BRD-K88278225	NIPA2	-4.5744588969999995	4.77e-06
BRD-K88278225	ANKLE2	-4.604355463	4.14e-06
BRD-K88278225	PSME4	-5.160360877	2.46e-07
BRD-K88278225	GIGYF2	-4.92083255	8.620000000000001e-07
BRD-K88278225	EP400	-4.885624906	1.03e-06
BRD-K88278225	CARM1	-4.962788296	6.95e-07
BRD-K88278225	FAM134C	-4.7580651419999995	1.95e-06
BRD-K88278225	YLPM1	-5.0669706560000005	4.0399999999999996e-07
BRD-K88278225	C1orf216	-5.163384426	2.43e-07
BRD-K88278225	R3HCC1	-4.7429743239999995	2.11e-06
BRD-K88278225	RANBP6	-4.647355417	3.36e-06
BRD-K88278225	STAU1	-5.545624571	2.93e-08
BRD-K88278225	ATP5D	-5.214581178	1.8399999999999998e-07
BRD-K88278225	SETD1A	-5.315909748999999	1.06e-07
BRD-K88278225	ERCC2	-5.348992231	8.84e-08
BRD-K88278225	RPL35A	-4.676166603	2.92e-06
BRD-K88278225	MLX	-4.715726288	2.41e-06
BRD-K88278225	NSUN5	-4.599694363999999	4.23e-06
BRD-K88278225	HOMER1	-4.752242633	2.01e-06
BRD-K88278225	RPL12	-6.182081701	6.33e-10
BRD-K88278225	EIF2B4	-4.854571343	1.21e-06
BRD-K88278225	SEC16A	-4.80984109	1.51e-06
BRD-K88278225	MPHOSPH9	-4.633568505	3.59e-06
BRD-K88278225	USF2	-5.285210509	1.26e-07
BRD-K88278225	SEC61A1	-5.596325246	2.19e-08
BRD-K88278225	HN1	-4.661282482	3.14e-06
BRD-K88278225	C20orf24	-5.896984715	3.7e-09
BRD-K88278225	PMEPA1	-5.060148798	4.19e-07
BRD-K88278225	VPS4A	-5.070268229	3.97e-07
BRD-K88278225	SPCS1	-4.93077566	8.19e-07
BRD-K88278225	ATP13A1	-5.718251013	1.08e-08
BRD-K88278225	PRPF40A	-5.177960144	2.24e-07
BRD-K88278225	GMPPA	-5.090696423	3.5700000000000003e-07
BRD-K88278225	AAR2	-5.715678467	1.09e-08
BRD-K88278225	INF2	-5.545548851	2.93e-08
BRD-K88278225	CNOT7	-5.415109977	6.13e-08
BRD-K88278225	EDEM2	-4.861454987	1.17e-06
BRD-K88278225	NDUFB11	-6.015678482	1.79e-09
BRD-K88278225	PPCS	-4.938695828999999	7.86e-07
BRD-K88278225	SNF8	-5.307985119	1.11e-07
BRD-K88278225	TRIAP1	-5.3531912969999995	8.64e-08
BRD-K88278225	DNAJC1	-4.815600892	1.47e-06
BRD-K88278225	TMUB2	-5.287115366	1.24e-07
BRD-K88278225	AGBL5	-6.260106372999999	3.85e-10
BRD-K88278225	PNPO	-4.8585702269999995	1.18e-06
BRD-K88278225	AURKAIP1	-5.033319828	4.82e-07
BRD-K88278225	Mar-05	-4.637452473	3.53e-06
BRD-K88278225	C10orf2	-5.328665491000001	9.89e-08
BRD-K88278225	URGCP	-5.126562798999999	2.95e-07
BRD-K88278225	ASXL2	-5.066638317	4.05e-07
BRD-K88278225	ATPIF1	-5.7523344089999995	8.8e-09
BRD-K88278225	SLC4A1AP	-4.954805663999999	7.240000000000001e-07
BRD-K88278225	UTP6	-5.148740761	2.62e-07
BRD-K88278225	REEP4	-4.923832531	8.49e-07
BRD-K88278225	NOC4L	-5.622535926	1.88e-08
BRD-K88278225	FBXL15	-5.506269662999999	3.67e-08
BRD-K88278225	RNF121	-4.747652618	2.06e-06
BRD-K88278225	DDX54	-5.1173212910000005	3.1e-07
BRD-K88278225	DBR1	-4.980120617	6.35e-07
BRD-K88278225	PODXL2	-5.023967346	5.06e-07
BRD-K88278225	SLC41A3	-4.652918362	3.27e-06
BRD-K88278225	PIGV	-4.791271989	1.66e-06
BRD-K88278225	ZDHHC14	-4.709627871	2.48e-06
BRD-K88278225	OLA1	-4.922086759	8.559999999999999e-07
BRD-K88278225	ATRAID	-4.674523301	2.95e-06
BRD-K88278225	AEN	-4.774324991	1.8e-06
BRD-K88278225	XYLT2	-5.618118397000001	1.93e-08
BRD-K88278225	ARHGAP10	-4.73595801	2.18e-06
BRD-K88278225	SLC35C2	-4.656750024	3.21e-06
BRD-K88278225	GEMIN6	-5.066588353	4.05e-07
BRD-K88278225	AUP1	-4.812188667	1.49e-06
BRD-K88278225	POMT2	-5.7756070479999995	7.67e-09
BRD-K88278225	PPA2	-4.711182398	2.46e-06
BRD-K88278225	ARPC5L	-5.329511834	9.85e-08
BRD-K88278225	UNC93B1	-4.888882547	1.01e-06
BRD-K88278225	KLHDC4	-4.663530951	3.11e-06
BRD-K88278225	SLIRP	-6.0702920979999995	1.2800000000000001e-09
BRD-K88278225	RPL15	-6.2408198310000005	4.3499999999999995e-10
BRD-K88278225	TMEM222	-5.808239235	6.31e-09
BRD-K88278225	LSG1	-4.964168698	6.9e-07
BRD-K88278225	SCLY	-4.934687115	8.03e-07
BRD-K88278225	APOL2	-4.689878671000001	2.73e-06
BRD-K88278225	ARMC6	-4.821323884	1.43e-06
BRD-K88278225	JMJD1C	-4.8842041830000005	1.04e-06
BRD-K88278225	R3HDM4	-4.986193804	6.16e-07
BRD-K88278225	KAT8	-4.662322608999999	3.13e-06
BRD-K88278225	SYNRG	-4.762829396	1.91e-06
BRD-K88278225	ZNF45	-4.811334585	1.5e-06
BRD-K88278225	DDX49	-4.707246717	2.51e-06
BRD-K88278225	SYMPK	-4.568692047	4.91e-06
BRD-K88278225	DNPEP	-4.693374083	2.69e-06
BRD-K88278225	C11orf24	-5.259806022	1.44e-07
BRD-K88278225	RPS27A	-5.095274214	3.48e-07
BRD-K88278225	RPS13	-5.019653365	5.18e-07
BRD-K88278225	RPL30	-4.84537478	1.26e-06
BRD-K88278225	PPIA	-5.285773385	1.25e-07
BRD-K88278225	MSL3	-4.771893507	1.83e-06
BRD-K78544941	GALE	-4.214229281000001	2.51e-05
BRD-K78544941	TIMM9	-5.732761858	9.88e-09
BRD-K78544941	TXLNA	-5.01371367	5.34e-07
BRD-K23340610	CRK	-4.092107148999999	4.270000000000001e-05
BRD-K19322034	CHEK1	-4.200908395	2.6600000000000003e-05
BRD-K19322034	USP22	-5.27089499	1.36e-07
BRD-K19322034	INSIG1	-5.557506541	2.74e-08
BRD-K19322034	TMEM50A	-4.162643271	3.15e-05
BRD-K19322034	MPZL1	-6.390104552	1.66e-10
BRD-K19322034	EBNA1BP2	-5.03834419	4.7e-07
BRD-K19322034	TRIB1	-4.091645303	4.28e-05
BRD-K19322034	ANXA7	-4.33943868	1.4300000000000002e-05
BRD-K19322034	BNIP3	-4.891309683	1e-06
BRD-K19322034	S100A13	-6.240308582999999	4.3700000000000004e-10
BRD-K33451389	IARS2	-4.088545698	4.34e-05
BRD-K12655851	DLD	-4.705557732	2.53e-06
BRD-K22447604	FBXO21	-4.2659747	1.99e-05
BRD-K30371494	CRK	-4.584357818	4.55e-06
BRD-K16980308	PGAM1	-4.492783982	7.03e-06
BRD-K81146569	GMNN	-4.580329508999999	4.64e-06
BRD-K01140360	YME1L1	-4.200543024	2.6600000000000003e-05
BRD-K10211010	NOP56	-4.930074556	8.22e-07
BRD-K10211010	SNRPG	-4.83222296	1.35e-06
olopatadine	CRK	-6.041358955	1.5299999999999999e-09
olopatadine	MKNK1	-4.911766036	9.03e-07
olopatadine	WIPF2	-4.34678028	1.3800000000000002e-05
olopatadine	TRAPPC3	-4.27129463	1.9399999999999997e-05
olopatadine	GRWD1	-4.182954577	2.8800000000000002e-05
olopatadine	THAP11	-4.417561124	9.98e-06
olopatadine	ACOT9	-4.204682373	2.61e-05
MW-STK33-2C	HACD3	-4.963057218	6.94e-07
BRD-K46707147	NUCB2	-5.483205166	4.18e-08
BRD-K58869323	EGR1	-4.3801946780000005	1.1900000000000001e-05
BRD-K58869323	PARP1	-5.1478086869999995	2.64e-07
BRD-K58869323	EPRS	-4.259985824	2.0399999999999998e-05
BRD-K65012833	HN1L	-4.347470836	1.3800000000000002e-05
BRD-K65012833	SACM1L	-4.1642175230000005	3.12e-05
BRD-K65012833	CPNE3	-4.24696819	2.17e-05
BRD-K00637033	KIF20A	-4.201601946	2.65e-05
phloretin	BNIP3L	-4.371533985	1.23e-05
BRD-K73843002	CALM3	-4.958851303	7.09e-07
BRD-K29243968	BAG3	-4.3247381119999995	1.53e-05
BRD-K17525686	CANT1	-4.439943825	9e-06
BRD-K22831754	GAPDH	-4.366784705	1.26e-05
BRD-K22831754	BECN1	-5.258858293	1.45e-07
BRD-K02694971	PAFAH1B1	-4.784311058	1.72e-06
BRD-K02694971	TCEA2	-4.315999968	1.59e-05
BRD-K02694971	GPC1	-4.168005003999999	3.07e-05
BRD-K02694971	RSU1	-4.3023884830000005	1.6899999999999997e-05
BRD-K08105592	DNAJA3	-4.455920884	8.35e-06
BRD-K08105592	MTERF3	-4.17716775	2.95e-05
BRD-K51475868	EPRS	-4.55368131	5.27e-06
BRD-K51475868	ANXA7	-4.057787728	4.95e-05
BRD-K90417358	RPA1	-4.351007674	1.36e-05
BRD-K90544854	CHERP	-5.474334169	4.3899999999999996e-08
BRD-K90544854	PLOD3	-6.22620291	4.78e-10
BRD-K66586010	SYPL1	-4.724756289	2.3e-06
JW-7-24-1	POP4	-5.1202853930000005	3.05e-07
JW-7-24-1	MPC2	-4.439584143	9.01e-06
BRD-K91729331	CCNB2	-4.687462067	2.77e-06
BRD-K91729331	LDHB	-4.717100584	2.39e-06
BRD-K95437400	C2CD5	-4.142344153	3.4399999999999996e-05
BRD-K45098285	TSPAN4	-4.323998029	1.53e-05
BRD-K54885483	BUB1B	-4.574178292	4.78e-06
HG-9-91-01	HK1	-4.310389389	1.63e-05
HG-9-91-01	BHLHE40	-4.248981701	2.15e-05
HG-9-91-01	ID2	-4.7242580610000005	2.31e-06
HG-9-91-01	RSU1	-5.287904134	1.24e-07
HG-9-91-01	SERPINE1	-5.516017982999999	3.47e-08
HG-9-91-01	CYTH1	-4.086832296	4.3700000000000005e-05
HG-9-91-01	SNX6	-6.18710369	6.130000000000001e-10
BRD-K22129929	HACD3	-4.078454353	4.5299999999999997e-05
BRD-K22129929	TUBB6	-4.773518224	1.81e-06
BRD-K68211814	FYN	-4.9104365969999995	9.090000000000001e-07
BRD-K12696543	CDK6	-4.664708037	3.09e-06
BRD-K12696543	IGHMBP2	-4.778102405	1.77e-06
BRD-K12696543	TCTA	-4.135962462	3.53e-05
BRD-K47811236	TNFRSF21	-4.340675289	1.42e-05
BRD-K14352739	GNAS	-4.422179783	9.77e-06
BRD-K14352739	TSPAN4	-4.292697148999999	1.77e-05
CD-1530	SKP1	-6.555153423999999	5.56e-11
CD-1530	PROS1	-4.5293440689999995	5.92e-06
CD-1530	BNIP3L	-4.734686953	2.19e-06
CD-1530	TMEM2	-4.971070074	6.66e-07
CD-1530	ICAM3	-4.196567183	2.71e-05
CD-1530	CASK	-4.377652132	1.2e-05
CD-1530	TRAK2	-4.783499036	1.72e-06
CD-1530	VAPB	-4.52293209	6.1e-06
CD-1530	TM9SF2	-5.137093777	2.79e-07
CD-1530	NNT	-4.213813377	2.51e-05
CD-1530	B4GAT1	-4.135389395	3.54e-05
CD-1530	SCP2	-4.631538668	3.63e-06
CD-1530	CPNE3	-4.808671024	1.52e-06
CD-1530	ECD	-4.156480561	3.229999999999999e-05
CD-1530	LIPA	-5.507608703	3.64e-08
CD-1530	CALU	-4.996332778	5.839999999999999e-07
CD-1530	TSPAN6	-4.604256104	4.14e-06
CD-1530	RCN2	-4.63937033	3.49e-06
CD-1530	CPD	-4.6911705999999995	2.72e-06
CD-1530	PPP1R2	-4.993722204	5.92e-07
CD-1530	CAPN7	-4.805398007	1.54e-06
CD-1530	BCAP29	-4.9417266810000005	7.74e-07
CD-1530	SMAD5	-4.805592495	1.54e-06
CD-1530	HSDL2	-4.770369679	1.84e-06
CD-1530	REST	-5.803230934	6.5e-09
